tempo,valor
13/09/2015,43.96
13/09/2015,43.96
13/09/2015,40.82
13/09/2015,47.1
13/09/2015,47.1
13/09/2015,43.96
13/09/2015,45.53
13/09/2015,42.39
13/09/2015,42.39
13/09/2015,40.82
13/09/2015,42.39
13/09/2015,40.82
13/09/2015,42.39
13/09/2015,42.39
13/09/2015,43.96
13/09/2015,40.82
13/09/2015,42.39
13/09/2015,40.82
13/09/2015,42.39
13/09/2015,42.39
13/09/2015,43.96
13/09/2015,42.39
13/09/2015,40.82
13/09/2015,42.39
13/09/2015,40.82
13/09/2015,43.96
13/09/2015,42.39
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,43.96
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,42.39
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,37.68
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,42.39
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,42.39
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,42.39
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,37.68
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,42.39
13/09/2015,42.39
13/09/2015,42.39
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,37.68
13/09/2015,37.68
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,37.68
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,37.68
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,37.68
13/09/2015,40.82
13/09/2015,37.68
13/09/2015,40.82
13/09/2015,37.68
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,37.68
13/09/2015,36.11
13/09/2015,37.68
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,37.68
13/09/2015,39.25
13/09/2015,37.68
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,37.68
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,42.39
13/09/2015,40.82
13/09/2015,37.68
13/09/2015,36.11
13/09/2015,37.68
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,36.11
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,37.68
13/09/2015,40.82
13/09/2015,37.68
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,37.68
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,37.68
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,37.68
13/09/2015,37.68
13/09/2015,37.68
13/09/2015,39.25
13/09/2015,37.68
13/09/2015,39.25
13/09/2015,34.54
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,39.25
13/09/2015,39.25
13/09/2015,37.68
13/09/2015,37.68
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,37.68
13/09/2015,37.68
13/09/2015,37.68
13/09/2015,42.39
13/09/2015,42.39
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,40.82
13/09/2015,37.68
13/09/2015,37.68
13/09/2015,39.25
13/09/2015,40.82
13/09/2015,37.68
13/09/2015,34.54
13/09/2015,40.82
13/09/2015,37.68
13/09/2015,37.68
13/09/2015,40.82
13/09/2015,37.68
13/09/2015,37.68
13/09/2015,34.54
13/09/2015,42.39
13/09/2015,37.68
14/09/2015,39.25
14/09/2015,39.25
14/09/2015,39.25
14/09/2015,40.82
14/09/2015,37.68
14/09/2015,39.25
14/09/2015,37.68
14/09/2015,40.82
14/09/2015,39.25
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,39.25
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,37.68
14/09/2015,40.82
14/09/2015,39.25
14/09/2015,40.82
14/09/2015,34.54
14/09/2015,40.82
14/09/2015,37.68
14/09/2015,40.82
14/09/2015,39.25
14/09/2015,39.25
14/09/2015,40.82
14/09/2015,36.11
14/09/2015,39.25
14/09/2015,39.25
14/09/2015,34.54
14/09/2015,36.11
14/09/2015,37.68
14/09/2015,40.82
14/09/2015,37.68
14/09/2015,32.97
14/09/2015,39.25
14/09/2015,42.39
14/09/2015,39.25
14/09/2015,37.68
14/09/2015,36.11
14/09/2015,34.54
14/09/2015,36.11
14/09/2015,39.25
14/09/2015,32.97
14/09/2015,36.11
14/09/2015,37.68
14/09/2015,34.54
14/09/2015,39.25
14/09/2015,37.68
14/09/2015,39.25
14/09/2015,36.11
14/09/2015,36.11
14/09/2015,36.11
14/09/2015,34.54
14/09/2015,32.97
14/09/2015,37.68
14/09/2015,36.11
14/09/2015,37.68
14/09/2015,39.25
14/09/2015,34.54
14/09/2015,37.68
14/09/2015,36.11
14/09/2015,37.68
14/09/2015,37.68
14/09/2015,37.68
14/09/2015,34.54
14/09/2015,36.11
14/09/2015,34.54
14/09/2015,32.97
14/09/2015,37.68
14/09/2015,36.11
14/09/2015,34.54
14/09/2015,34.54
14/09/2015,39.25
14/09/2015,39.25
14/09/2015,36.11
14/09/2015,36.11
14/09/2015,39.25
14/09/2015,37.68
14/09/2015,32.97
14/09/2015,37.68
14/09/2015,37.68
14/09/2015,36.11
14/09/2015,31.4
14/09/2015,40.82
14/09/2015,37.68
14/09/2015,37.68
14/09/2015,36.11
14/09/2015,36.11
14/09/2015,39.25
14/09/2015,34.54
14/09/2015,37.68
14/09/2015,36.11
14/09/2015,36.11
14/09/2015,36.11
14/09/2015,34.54
14/09/2015,34.54
14/09/2015,36.11
14/09/2015,34.54
14/09/2015,34.54
14/09/2015,37.68
14/09/2015,36.11
14/09/2015,37.68
14/09/2015,34.54
14/09/2015,37.68
14/09/2015,36.11
14/09/2015,37.68
14/09/2015,37.68
14/09/2015,36.11
14/09/2015,36.11
14/09/2015,37.68
14/09/2015,37.68
14/09/2015,36.11
14/09/2015,36.11
14/09/2015,36.11
14/09/2015,37.68
14/09/2015,36.11
14/09/2015,34.54
14/09/2015,36.11
14/09/2015,37.68
14/09/2015,37.68
14/09/2015,36.11
14/09/2015,37.68
14/09/2015,37.68
14/09/2015,37.68
14/09/2015,37.68
14/09/2015,37.68
14/09/2015,39.25
14/09/2015,39.25
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,45.53
14/09/2015,42.39
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,42.39
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,39.25
14/09/2015,43.96
14/09/2015,42.39
14/09/2015,43.96
14/09/2015,43.96
14/09/2015,43.96
14/09/2015,43.96
14/09/2015,42.39
14/09/2015,42.39
14/09/2015,43.96
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,42.39
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,43.96
14/09/2015,42.39
14/09/2015,40.82
14/09/2015,43.96
14/09/2015,42.39
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,39.25
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,42.39
14/09/2015,43.96
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,39.25
14/09/2015,39.25
14/09/2015,39.25
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,39.25
14/09/2015,39.25
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,43.96
14/09/2015,42.39
14/09/2015,42.39
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,43.96
14/09/2015,43.96
14/09/2015,43.96
14/09/2015,40.82
14/09/2015,43.96
14/09/2015,42.39
14/09/2015,43.96
14/09/2015,42.39
14/09/2015,43.96
14/09/2015,43.96
14/09/2015,45.53
14/09/2015,42.39
14/09/2015,43.96
14/09/2015,42.39
14/09/2015,37.68
14/09/2015,37.68
14/09/2015,39.25
14/09/2015,43.96
14/09/2015,43.96
14/09/2015,42.39
14/09/2015,42.39
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,42.39
14/09/2015,43.96
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,43.96
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,42.39
14/09/2015,40.82
14/09/2015,39.25
14/09/2015,39.25
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,45.53
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,39.25
14/09/2015,39.25
14/09/2015,42.39
14/09/2015,42.39
14/09/2015,42.39
14/09/2015,39.25
14/09/2015,42.39
14/09/2015,40.82
14/09/2015,37.68
14/09/2015,42.39
14/09/2015,43.96
14/09/2015,40.82
14/09/2015,39.25
14/09/2015,37.68
14/09/2015,42.39
14/09/2015,40.82
14/09/2015,42.39
14/09/2015,40.82
14/09/2015,39.25
14/09/2015,42.39
14/09/2015,39.25
14/09/2015,40.82
14/09/2015,37.68
14/09/2015,43.96
14/09/2015,39.25
14/09/2015,40.82
14/09/2015,39.25
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,40.82
14/09/2015,39.25
14/09/2015,43.96
14/09/2015,40.82
14/09/2015,39.25
14/09/2015,42.39
14/09/2015,39.25
14/09/2015,40.82
15/09/2015,39.25
15/09/2015,43.96
15/09/2015,42.39
15/09/2015,43.96
15/09/2015,40.82
15/09/2015,37.68
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,43.96
15/09/2015,42.39
15/09/2015,43.96
15/09/2015,42.39
15/09/2015,43.96
15/09/2015,47.1
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,42.39
15/09/2015,45.53
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,45.53
15/09/2015,40.82
15/09/2015,37.68
15/09/2015,42.39
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,37.68
15/09/2015,36.11
15/09/2015,43.96
15/09/2015,42.39
15/09/2015,43.96
15/09/2015,42.39
15/09/2015,39.25
15/09/2015,42.39
15/09/2015,36.11
15/09/2015,36.11
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,37.68
15/09/2015,37.68
15/09/2015,37.68
15/09/2015,37.68
15/09/2015,39.25
15/09/2015,37.68
15/09/2015,39.25
15/09/2015,37.68
15/09/2015,36.11
15/09/2015,37.68
15/09/2015,34.54
15/09/2015,36.11
15/09/2015,36.11
15/09/2015,34.54
15/09/2015,39.25
15/09/2015,36.11
15/09/2015,36.11
15/09/2015,37.68
15/09/2015,36.11
15/09/2015,42.39
15/09/2015,39.25
15/09/2015,43.96
15/09/2015,36.11
15/09/2015,37.68
15/09/2015,39.25
15/09/2015,34.54
15/09/2015,39.25
15/09/2015,34.54
15/09/2015,40.82
15/09/2015,36.11
15/09/2015,36.11
15/09/2015,36.11
15/09/2015,37.68
15/09/2015,37.68
15/09/2015,37.68
15/09/2015,37.68
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,37.68
15/09/2015,39.25
15/09/2015,37.68
15/09/2015,37.68
15/09/2015,37.68
15/09/2015,37.68
15/09/2015,37.68
15/09/2015,39.25
15/09/2015,37.68
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,37.68
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,37.68
15/09/2015,37.68
15/09/2015,37.68
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,37.68
15/09/2015,39.25
15/09/2015,37.68
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,42.39
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,37.68
15/09/2015,42.39
15/09/2015,42.39
15/09/2015,37.68
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,43.96
15/09/2015,42.39
15/09/2015,42.39
15/09/2015,42.39
15/09/2015,42.39
15/09/2015,42.39
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,42.39
15/09/2015,43.96
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,37.68
15/09/2015,39.25
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,43.96
15/09/2015,40.82
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,37.68
15/09/2015,39.25
15/09/2015,42.39
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,37.68
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,42.39
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,42.39
15/09/2015,42.39
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,42.39
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,45.53
15/09/2015,37.68
15/09/2015,40.82
15/09/2015,37.68
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,42.39
15/09/2015,42.39
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,37.68
15/09/2015,42.39
15/09/2015,42.39
15/09/2015,43.96
15/09/2015,37.68
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,42.39
15/09/2015,39.25
15/09/2015,42.39
15/09/2015,39.25
15/09/2015,42.39
15/09/2015,37.68
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,37.68
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,45.53
15/09/2015,42.39
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,40.82
15/09/2015,37.68
15/09/2015,42.39
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,42.39
15/09/2015,36.11
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,37.68
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,36.11
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,39.25
15/09/2015,42.39
15/09/2015,39.25
15/09/2015,40.82
15/09/2015,42.39
15/09/2015,43.96
15/09/2015,42.39
15/09/2015,39.25
15/09/2015,37.68
15/09/2015,40.82
15/09/2015,39.25
15/09/2015,37.68
15/09/2015,36.11
15/09/2015,40.82
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,42.39
16/09/2015,40.82
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,42.39
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,42.39
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,43.96
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,37.68
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,36.11
16/09/2015,36.11
16/09/2015,37.68
16/09/2015,37.68
16/09/2015,36.11
16/09/2015,37.68
16/09/2015,36.11
16/09/2015,36.11
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,36.11
16/09/2015,37.68
16/09/2015,40.82
16/09/2015,36.11
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,32.97
16/09/2015,36.11
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,37.68
16/09/2015,36.11
16/09/2015,37.68
16/09/2015,40.82
16/09/2015,40.82
16/09/2015,36.11
16/09/2015,36.11
16/09/2015,37.68
16/09/2015,40.82
16/09/2015,40.82
16/09/2015,36.11
16/09/2015,42.39
16/09/2015,36.11
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,34.54
16/09/2015,36.11
16/09/2015,34.54
16/09/2015,37.68
16/09/2015,40.82
16/09/2015,36.11
16/09/2015,36.11
16/09/2015,37.68
16/09/2015,37.68
16/09/2015,36.11
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,36.11
16/09/2015,37.68
16/09/2015,37.68
16/09/2015,37.68
16/09/2015,36.11
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,40.82
16/09/2015,37.68
16/09/2015,37.68
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,36.11
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,40.82
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,37.68
16/09/2015,40.82
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,40.82
16/09/2015,40.82
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,37.68
16/09/2015,37.68
16/09/2015,37.68
16/09/2015,40.82
16/09/2015,37.68
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,37.68
16/09/2015,36.11
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,36.11
16/09/2015,37.68
16/09/2015,40.82
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,40.82
16/09/2015,37.68
16/09/2015,42.39
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,42.39
16/09/2015,40.82
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,40.82
16/09/2015,36.11
16/09/2015,42.39
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,37.68
16/09/2015,40.82
16/09/2015,37.68
16/09/2015,37.68
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,40.82
16/09/2015,37.68
16/09/2015,36.11
16/09/2015,40.82
16/09/2015,42.39
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,36.11
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,36.11
16/09/2015,36.11
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,42.39
16/09/2015,36.11
16/09/2015,40.82
16/09/2015,37.68
16/09/2015,40.82
16/09/2015,40.82
16/09/2015,40.82
16/09/2015,42.39
16/09/2015,36.11
16/09/2015,39.25
16/09/2015,40.82
16/09/2015,40.82
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,39.25
16/09/2015,39.25
16/09/2015,37.68
16/09/2015,37.68
16/09/2015,39.25
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,37.68
17/09/2015,39.25
17/09/2015,40.82
17/09/2015,42.39
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,40.82
17/09/2015,39.25
17/09/2015,42.39
17/09/2015,39.25
17/09/2015,40.82
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,42.39
17/09/2015,45.53
17/09/2015,40.82
17/09/2015,40.82
17/09/2015,37.68
17/09/2015,39.25
17/09/2015,42.39
17/09/2015,40.82
17/09/2015,37.68
17/09/2015,40.82
17/09/2015,36.11
17/09/2015,40.82
17/09/2015,36.11
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,34.54
17/09/2015,42.39
17/09/2015,32.97
17/09/2015,40.82
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,37.68
17/09/2015,36.11
17/09/2015,37.68
17/09/2015,36.11
17/09/2015,36.11
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,36.11
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,36.11
17/09/2015,37.68
17/09/2015,34.54
17/09/2015,36.11
17/09/2015,36.11
17/09/2015,36.11
17/09/2015,37.68
17/09/2015,34.54
17/09/2015,34.54
17/09/2015,36.11
17/09/2015,37.68
17/09/2015,32.97
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,36.11
17/09/2015,37.68
17/09/2015,36.11
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,40.82
17/09/2015,32.97
17/09/2015,34.54
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,34.54
17/09/2015,36.11
17/09/2015,34.54
17/09/2015,36.11
17/09/2015,37.68
17/09/2015,32.97
17/09/2015,34.54
17/09/2015,36.11
17/09/2015,36.11
17/09/2015,36.11
17/09/2015,36.11
17/09/2015,36.11
17/09/2015,36.11
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,36.11
17/09/2015,34.54
17/09/2015,37.68
17/09/2015,36.11
17/09/2015,34.54
17/09/2015,36.11
17/09/2015,36.11
17/09/2015,36.11
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,36.11
17/09/2015,37.68
17/09/2015,36.11
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,34.54
17/09/2015,39.25
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,39.25
17/09/2015,40.82
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,37.68
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,40.82
17/09/2015,42.39
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,40.82
17/09/2015,39.25
17/09/2015,37.68
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,40.82
17/09/2015,39.25
17/09/2015,40.82
17/09/2015,39.25
17/09/2015,40.82
17/09/2015,37.68
17/09/2015,40.82
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,40.82
17/09/2015,40.82
17/09/2015,37.68
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,40.82
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,37.68
17/09/2015,40.82
17/09/2015,39.25
17/09/2015,37.68
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,40.82
17/09/2015,39.25
17/09/2015,40.82
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,40.82
17/09/2015,40.82
17/09/2015,37.68
17/09/2015,39.25
17/09/2015,40.82
17/09/2015,39.25
17/09/2015,40.82
17/09/2015,37.68
17/09/2015,40.82
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,37.68
17/09/2015,40.82
17/09/2015,37.68
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,34.54
17/09/2015,37.68
17/09/2015,39.25
17/09/2015,37.68
17/09/2015,39.25
17/09/2015,37.68
17/09/2015,39.25
17/09/2015,37.68
17/09/2015,39.25
17/09/2015,39.25
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,37.68
17/09/2015,39.25
17/09/2015,37.68
17/09/2015,39.25
17/09/2015,37.68
